id,source,R,occ,method,t_s,omega_rad_s
2,video_2,0,0,windowed,45.987608,2.126642
2,video_2,0,0,windowed,45.995950,2.140975
2,video_2,0,0,windowed,46.004291,2.156957
2,video_2,0,0,windowed,46.012633,2.173772
2,video_2,0,0,windowed,46.020975,2.191008
2,video_2,0,0,windowed,46.029316,2.208033
2,video_2,0,0,windowed,46.037658,2.224152
2,video_2,0,0,windowed,46.046000,2.238589
2,video_2,0,0,windowed,46.054341,2.250589
2,video_2,0,0,windowed,46.062683,2.259865
2,video_2,0,0,windowed,46.071025,2.265964
2,video_2,0,0,windowed,46.079366,2.268532
2,video_2,0,0,windowed,46.087708,2.267318
2,video_2,0,0,windowed,46.096050,2.261986
2,video_2,0,0,windowed,46.104391,2.253085
2,video_2,0,0,windowed,46.112733,2.240730
2,video_2,0,0,windowed,46.121075,2.225521
2,video_2,0,0,windowed,46.129416,2.207850
2,video_2,0,0,windowed,46.137758,2.188351
2,video_2,0,0,windowed,46.146100,2.167598
2,video_2,0,0,windowed,46.154441,2.146365
2,video_2,0,0,windowed,46.162783,2.125372
2,video_2,0,0,windowed,46.171125,2.104922
2,video_2,0,0,windowed,46.179466,2.085739
2,video_2,0,0,windowed,46.187808,2.068295
2,video_2,0,0,windowed,46.196150,2.053024
2,video_2,0,0,windowed,46.204491,2.040064
2,video_2,0,0,windowed,46.212833,2.029563
2,video_2,0,0,windowed,46.221175,2.021690
2,video_2,0,0,windowed,46.229516,2.016399
2,video_2,0,0,windowed,46.237858,2.013283
2,video_2,0,0,windowed,46.246200,2.012232
2,video_2,0,0,windowed,46.254541,2.012699
2,video_2,0,0,windowed,46.262883,2.014388
2,video_2,0,0,windowed,46.271225,2.017168
2,video_2,0,0,windowed,46.279566,2.020901
2,video_2,0,0,windowed,46.287908,2.024893
2,video_2,0,0,windowed,46.296250,2.028684
2,video_2,0,0,windowed,46.304591,2.032111
2,video_2,0,0,windowed,46.312933,2.035205
2,video_2,0,0,windowed,46.321275,2.037622
2,video_2,0,0,windowed,46.329616,2.039206
2,video_2,0,0,windowed,46.337958,2.039892
2,video_2,0,0,windowed,46.346300,2.039614
2,video_2,0,0,windowed,46.354641,2.038503
2,video_2,0,0,windowed,46.362983,2.036782
2,video_2,0,0,windowed,46.371325,2.034433
2,video_2,0,0,windowed,46.379666,2.031384
2,video_2,0,0,windowed,46.388008,2.027555
2,video_2,0,0,windowed,46.396350,2.023107
2,video_2,0,0,windowed,46.404691,2.018472
2,video_2,0,0,windowed,46.413033,2.013618
2,video_2,0,0,windowed,46.421375,2.008665
2,video_2,0,0,windowed,46.429716,2.003810
2,video_2,0,0,windowed,46.438058,1.999313
2,video_2,0,0,windowed,46.446400,1.994748
2,video_2,0,0,windowed,46.454741,1.990575
2,video_2,0,0,windowed,46.463083,1.986618
2,video_2,0,0,windowed,46.471425,1.982921
2,video_2,0,0,windowed,46.479766,1.979476
2,video_2,0,0,windowed,46.488108,1.975803
2,video_2,0,0,windowed,46.496450,1.972025
2,video_2,0,0,windowed,46.504791,1.968401
2,video_2,0,0,windowed,46.513133,1.964842
2,video_2,0,0,windowed,46.521475,1.961367
2,video_2,0,0,windowed,46.529816,1.957994
2,video_2,0,0,windowed,46.538158,1.954412
2,video_2,0,0,windowed,46.546500,1.950745
2,video_2,0,0,windowed,46.554841,1.947401
2,video_2,0,0,windowed,46.563183,1.944010
2,video_2,0,0,windowed,46.571525,1.940601
2,video_2,0,0,windowed,46.579866,1.936964
2,video_2,0,0,windowed,46.588208,1.933014
2,video_2,0,0,windowed,46.596550,1.929125
2,video_2,0,0,windowed,46.604891,1.925380
2,video_2,0,0,windowed,46.613233,1.921746
2,video_2,0,0,windowed,46.621575,1.918396
2,video_2,0,0,windowed,46.629916,1.915349
2,video_2,0,0,windowed,46.638258,1.912332
2,video_2,0,0,windowed,46.646600,1.909763
2,video_2,0,0,windowed,46.654941,1.907321
2,video_2,0,0,windowed,46.663283,1.904867
2,video_2,0,0,windowed,46.671625,1.902409
2,video_2,0,0,windowed,46.679966,1.899844
2,video_2,0,0,windowed,46.688308,1.897086
2,video_2,0,0,windowed,46.696650,1.894262
2,video_2,0,0,windowed,46.704991,1.891355
2,video_2,0,0,windowed,46.713333,1.888294
2,video_2,0,0,windowed,46.721675,1.884911
2,video_2,0,0,windowed,46.730016,1.881020
2,video_2,0,0,windowed,46.738358,1.876724
2,video_2,0,0,windowed,46.746700,1.872134
2,video_2,0,0,windowed,46.755041,1.866995
2,video_2,0,0,windowed,46.763383,1.861435
2,video_2,0,0,windowed,46.771725,1.855433
2,video_2,0,0,windowed,46.780066,1.849073
2,video_2,0,0,windowed,46.788408,1.842098
2,video_2,0,0,windowed,46.796750,1.835081
2,video_2,0,0,windowed,46.805091,1.828066
2,video_2,0,0,windowed,46.813433,1.821187
2,video_2,0,0,windowed,46.821775,1.814357
2,video_2,0,0,windowed,46.830116,1.807701
2,video_2,0,0,windowed,46.838458,1.801252
2,video_2,0,0,windowed,46.846800,1.795017
2,video_2,0,0,windowed,46.855141,1.789173
2,video_2,0,0,windowed,46.863483,1.784036
2,video_2,0,0,windowed,46.871825,1.779696
2,video_2,0,0,windowed,46.880166,1.776179
2,video_2,0,0,windowed,46.888508,1.773674
2,video_2,0,0,windowed,46.896850,1.772236
2,video_2,0,0,windowed,46.905191,1.771686
2,video_2,0,0,windowed,46.913533,1.771909
2,video_2,0,0,windowed,46.921875,1.772772
2,video_2,0,0,windowed,46.930216,1.774613
2,video_2,0,0,windowed,46.938558,1.777219
2,video_2,0,0,windowed,46.946900,1.780616
2,video_2,0,0,windowed,46.955241,1.784612
2,video_2,0,0,windowed,46.963583,1.789064
2,video_2,0,0,windowed,46.971925,1.793837
2,video_2,0,0,windowed,46.980266,1.798724
2,video_2,0,0,windowed,46.988608,1.803823
2,video_2,0,0,windowed,46.996950,1.809023
2,video_2,0,0,windowed,47.005291,1.814408
2,video_2,0,0,windowed,47.013633,1.819375
2,video_2,0,0,windowed,47.021975,1.824321
2,video_2,0,0,windowed,47.030316,1.829146
2,video_2,0,0,windowed,47.038658,1.833440
2,video_2,0,0,windowed,47.047000,1.837601
2,video_2,0,0,windowed,47.055341,1.841374
2,video_2,0,0,windowed,47.063683,1.845295
2,video_2,0,0,windowed,47.072025,1.848700
2,video_2,0,0,windowed,47.080366,1.852119
2,video_2,0,0,windowed,47.088708,1.855296
2,video_2,0,0,windowed,47.097050,1.858282
2,video_2,0,0,windowed,47.105391,1.860612
2,video_2,0,0,windowed,47.113733,1.862409
2,video_2,0,0,windowed,47.122075,1.864141
2,video_2,0,0,windowed,47.130416,1.865469
2,video_2,0,0,windowed,47.138758,1.866559
2,video_2,0,0,windowed,47.147100,1.867182
2,video_2,0,0,windowed,47.155441,1.867082
2,video_2,0,0,windowed,47.163783,1.866545
2,video_2,0,0,windowed,47.172125,1.865287
2,video_2,0,0,windowed,47.180466,1.863641
2,video_2,0,0,windowed,47.188808,1.860996
2,video_2,0,0,windowed,47.197150,1.857879
2,video_2,0,0,windowed,47.205491,1.853586
2,video_2,0,0,windowed,47.213833,1.848798
2,video_2,0,0,windowed,47.222175,1.843680
2,video_2,0,0,windowed,47.230516,1.838240
2,video_2,0,0,windowed,47.238858,1.832702
2,video_2,0,0,windowed,47.247200,1.826802
2,video_2,0,0,windowed,47.255541,1.821328
2,video_2,0,0,windowed,47.263883,1.815614
2,video_2,0,0,windowed,47.272225,1.810115
2,video_2,0,0,windowed,47.280566,1.804747
2,video_2,0,0,windowed,47.288908,1.800069
2,video_2,0,0,windowed,47.297250,1.795829
2,video_2,0,0,windowed,47.305591,1.791863
2,video_2,0,0,windowed,47.313933,1.788687
2,video_2,0,0,windowed,47.322275,1.786238
2,video_2,0,0,windowed,47.330616,1.784426
2,video_2,0,0,windowed,47.338958,1.782894
2,video_2,0,0,windowed,47.347300,1.781574
2,video_2,0,0,windowed,47.355641,1.780807
2,video_2,0,0,windowed,47.363983,1.780213
2,video_2,0,0,windowed,47.372325,1.780241
2,video_2,0,0,windowed,47.380666,1.780148
2,video_2,0,0,windowed,47.389008,1.780231
2,video_2,0,0,windowed,47.397350,1.779803
2,video_2,0,0,windowed,47.405691,1.779157
2,video_2,0,0,windowed,47.414033,1.778334
2,video_2,0,0,windowed,47.422375,1.777315
2,video_2,0,0,windowed,47.430716,1.775878
2,video_2,0,0,windowed,47.439058,1.773901
2,video_2,0,0,windowed,47.447400,1.771874
2,video_2,0,0,windowed,47.455741,1.769356
2,video_2,0,0,windowed,47.464083,1.766437
2,video_2,0,0,windowed,47.472425,1.762851
2,video_2,0,0,windowed,47.480766,1.759294
2,video_2,0,0,windowed,47.489108,1.755794
2,video_2,0,0,windowed,47.497450,1.752138
2,video_2,0,0,windowed,47.505791,1.748593
2,video_2,0,0,windowed,47.514133,1.745214
2,video_2,0,0,windowed,47.522475,1.741734
2,video_2,0,0,windowed,47.530816,1.738221
2,video_2,0,0,windowed,47.539158,1.734335
2,video_2,0,0,windowed,47.547500,1.730600
2,video_2,0,0,windowed,47.555841,1.726751
2,video_2,0,0,windowed,47.564183,1.723040
2,video_2,0,0,windowed,47.572525,1.719054
2,video_2,0,0,windowed,47.580866,1.715388
2,video_2,0,0,windowed,47.589208,1.711275
2,video_2,0,0,windowed,47.597550,1.707329
2,video_2,0,0,windowed,47.605891,1.703386
2,video_2,0,0,windowed,47.614233,1.699662
2,video_2,0,0,windowed,47.622575,1.696075
2,video_2,0,0,windowed,47.630916,1.692819
2,video_2,0,0,windowed,47.639258,1.690009
2,video_2,0,0,windowed,47.647600,1.687916
2,video_2,0,0,windowed,47.655941,1.686103
2,video_2,0,0,windowed,47.664283,1.684374
2,video_2,0,0,windowed,47.672625,1.683217
2,video_2,0,0,windowed,47.680966,1.682602
2,video_2,0,0,windowed,47.689308,1.682672
2,video_2,0,0,windowed,47.697650,1.683576
2,video_2,0,0,windowed,47.705991,1.684917
2,video_2,0,0,windowed,47.714333,1.686280
2,video_2,0,0,windowed,47.722675,1.687811
2,video_2,0,0,windowed,47.731016,1.689209
2,video_2,0,0,windowed,47.739358,1.690701
2,video_2,0,0,windowed,47.747700,1.692334
2,video_2,0,0,windowed,47.756041,1.694136
2,video_2,0,0,windowed,47.764383,1.695821
2,video_2,0,0,windowed,47.772725,1.697644
2,video_2,0,0,windowed,47.781066,1.699161
2,video_2,0,0,windowed,47.789408,1.700945
2,video_2,0,0,windowed,47.797750,1.702518
2,video_2,0,0,windowed,47.806091,1.704250
2,video_2,0,0,windowed,47.814433,1.706029
2,video_2,0,0,windowed,47.822775,1.708532
2,video_2,0,0,windowed,47.831116,1.711501
2,video_2,0,0,windowed,47.839458,1.715581
2,video_2,0,0,windowed,47.847800,1.720302
2,video_2,0,0,windowed,47.856141,1.725398
2,video_2,0,0,windowed,47.864483,1.730860
2,video_2,0,0,windowed,47.872825,1.736818
2,video_2,0,0,windowed,47.881166,1.743356
2,video_2,0,0,windowed,47.889508,1.750509
2,video_2,0,0,windowed,47.897850,1.757703
2,video_2,0,0,windowed,47.906191,1.764421
2,video_2,0,0,windowed,47.914533,1.770314
2,video_2,0,0,windowed,47.922875,1.775586
2,video_2,0,0,windowed,47.931216,1.779683
2,video_2,0,0,windowed,47.939558,1.782737
2,video_2,0,0,windowed,47.947900,1.784285
2,video_2,0,0,windowed,47.956241,1.784590
2,video_2,0,0,windowed,47.964583,1.783489
2,video_2,0,0,windowed,47.972925,1.781024
2,video_2,0,0,windowed,47.981266,1.777339
2,video_2,0,0,windowed,47.989608,1.772603
2,video_2,0,0,windowed,47.997950,1.766501
2,video_2,0,0,windowed,48.006291,1.759288
2,video_2,0,0,windowed,48.014633,1.751373
2,video_2,0,0,windowed,48.022975,1.742914
2,video_2,0,0,windowed,48.031316,1.734073
2,video_2,0,0,windowed,48.039658,1.725306
2,video_2,0,0,windowed,48.048000,1.716312
2,video_2,0,0,windowed,48.056341,1.707274
2,video_2,0,0,windowed,48.064683,1.698047
2,video_2,0,0,windowed,48.073025,1.689022
2,video_2,0,0,windowed,48.081366,1.680519
2,video_2,0,0,windowed,48.089708,1.672485
2,video_2,0,0,windowed,48.098050,1.664936
2,video_2,0,0,windowed,48.106391,1.658185
2,video_2,0,0,windowed,48.114733,1.652289
2,video_2,0,0,windowed,48.123075,1.647318
2,video_2,0,0,windowed,48.131416,1.643183
2,video_2,0,0,windowed,48.139758,1.640025
2,video_2,0,0,windowed,48.148100,1.638060
2,video_2,0,0,windowed,48.156441,1.637502
2,video_2,0,0,windowed,48.164783,1.638499
2,video_2,0,0,windowed,48.173125,1.641345
2,video_2,0,0,windowed,48.181466,1.645952
2,video_2,0,0,windowed,48.189808,1.651702
2,video_2,0,0,windowed,48.198150,1.658963
2,video_2,0,0,windowed,48.206491,1.667215
2,video_2,0,0,windowed,48.214833,1.676338
2,video_2,0,0,windowed,48.223175,1.685866
2,video_2,0,0,windowed,48.231516,1.695785
2,video_2,0,0,windowed,48.239858,1.705401
2,video_2,0,0,windowed,48.248200,1.713966
2,video_2,0,0,windowed,48.256541,1.720399
2,video_2,0,0,windowed,48.264883,1.724652
2,video_2,0,0,windowed,48.273225,1.726044
2,video_2,0,0,windowed,48.281566,1.723888
2,video_2,0,0,windowed,48.289908,1.718019
2,video_2,0,0,windowed,48.298250,1.708923
2,video_2,0,0,windowed,48.306591,1.696091
2,video_2,0,0,windowed,48.314933,1.679601
2,video_2,0,0,windowed,48.323275,1.659488
2,video_2,0,0,windowed,48.331616,1.636992
2,video_2,0,0,windowed,48.339958,1.612558
2,video_2,0,0,windowed,48.348300,1.587296
2,video_2,0,0,windowed,48.356641,1.562195
2,video_2,0,0,windowed,48.364983,1.538673
2,video_2,0,0,windowed,48.373325,1.517029
2,video_2,0,0,windowed,48.381666,1.498099
2,video_2,0,0,windowed,48.390008,1.483011
2,video_2,0,0,windowed,48.398350,1.472605
2,video_2,0,0,windowed,48.406691,1.467037
2,video_2,0,0,windowed,48.415033,1.466485
2,video_2,0,0,windowed,48.423375,1.471527
2,video_2,0,0,windowed,48.431716,1.482039
2,video_2,0,0,windowed,48.440058,1.497075
2,video_2,0,0,windowed,48.448400,1.515853
2,video_2,0,0,windowed,48.456741,1.537921
2,video_2,0,0,windowed,48.465083,1.561932
2,video_2,0,0,windowed,48.473425,1.586672
2,video_2,0,0,windowed,48.481766,1.611493
2,video_2,0,0,windowed,48.490108,1.635725
2,video_2,0,0,windowed,48.498450,1.658517
2,video_2,0,0,windowed,48.506791,1.678683
2,video_2,0,0,windowed,48.515133,1.695307
2,video_2,0,0,windowed,48.523475,1.708589
2,video_2,0,0,windowed,48.531816,1.717807
2,video_2,0,0,windowed,48.540158,1.723330
2,video_2,0,0,windowed,48.548500,1.725263
2,video_2,0,0,windowed,48.556841,1.724036
2,video_2,0,0,windowed,48.565183,1.719809
2,video_2,0,0,windowed,48.573525,1.713315
2,video_2,0,0,windowed,48.581866,1.705231
2,video_2,0,0,windowed,48.590208,1.696448
2,video_2,0,0,windowed,48.598550,1.687678
2,video_2,0,0,windowed,48.606891,1.679018
2,video_2,0,0,windowed,48.615233,1.671301
2,video_2,0,0,windowed,48.623575,1.665301
2,video_2,0,0,windowed,48.631916,1.660839
2,video_2,0,0,windowed,48.640258,1.658282
2,video_2,0,0,windowed,48.648600,1.657346
2,video_2,0,0,windowed,48.656941,1.657789
2,video_2,0,0,windowed,48.665283,1.659451
2,video_2,0,0,windowed,48.673625,1.662408
2,video_2,0,0,windowed,48.681966,1.666376
2,video_2,0,0,windowed,48.690308,1.671177
2,video_2,0,0,windowed,48.698650,1.676400
2,video_2,0,0,windowed,48.706991,1.681240
2,video_2,0,0,windowed,48.715333,1.685877
2,video_2,0,0,windowed,48.723675,1.689637
2,video_2,0,0,windowed,48.732016,1.692307
2,video_2,0,0,windowed,48.740358,1.693765
2,video_2,0,0,windowed,48.748700,1.693818
2,video_2,0,0,windowed,48.757041,1.692523
2,video_2,0,0,windowed,48.765383,1.690072
2,video_2,0,0,windowed,48.773725,1.686495
2,video_2,0,0,windowed,48.782066,1.681667
2,video_2,0,0,windowed,48.790408,1.676233
2,video_2,0,0,windowed,48.798750,1.669979
2,video_2,0,0,windowed,48.807091,1.663004
2,video_2,0,0,windowed,48.815433,1.655774
2,video_2,0,0,windowed,48.823775,1.648367
2,video_2,0,0,windowed,48.832116,1.641132
2,video_2,0,0,windowed,48.840458,1.634209
2,video_2,0,0,windowed,48.848800,1.627566
2,video_2,0,0,windowed,48.857141,1.621497
2,video_2,0,0,windowed,48.865483,1.615996
2,video_2,0,0,windowed,48.873825,1.611381
2,video_2,0,0,windowed,48.882166,1.607487
2,video_2,0,0,windowed,48.890508,1.604556
2,video_2,0,0,windowed,48.898850,1.602074
2,video_2,0,0,windowed,48.907191,1.600220
2,video_2,0,0,windowed,48.915533,1.598817
2,video_2,0,0,windowed,48.923875,1.597652
2,video_2,0,0,windowed,48.932216,1.596629
2,video_2,0,0,windowed,48.940558,1.595714
2,video_2,0,0,windowed,48.948900,1.594930
2,video_2,0,0,windowed,48.957241,1.594376
2,video_2,0,0,windowed,48.965583,1.593725
2,video_2,0,0,windowed,48.973925,1.593076
2,video_2,0,0,windowed,48.982266,1.592232
2,video_2,0,0,windowed,48.990608,1.591425
2,video_2,0,0,windowed,48.998950,1.590173
2,video_2,0,0,windowed,49.007291,1.588434
2,video_2,0,0,windowed,49.015633,1.586237
2,video_2,0,0,windowed,49.023975,1.583688
2,video_2,0,0,windowed,49.032316,1.580991
2,video_2,0,0,windowed,49.040658,1.578013
2,video_2,0,0,windowed,49.049000,1.574814
2,video_2,0,0,windowed,49.057341,1.571276
2,video_2,0,0,windowed,49.065683,1.567569
2,video_2,0,0,windowed,49.074025,1.563759
2,video_2,0,0,windowed,49.082366,1.560017
2,video_2,0,0,windowed,49.090708,1.556276
2,video_2,0,0,windowed,49.099050,1.552499
2,video_2,0,0,windowed,49.107391,1.548953
2,video_2,0,0,windowed,49.115733,1.545706
2,video_2,0,0,windowed,49.124075,1.542925
2,video_2,0,0,windowed,49.132416,1.540529
2,video_2,0,0,windowed,49.140758,1.538571
2,video_2,0,0,windowed,49.149100,1.537150
2,video_2,0,0,windowed,49.157441,1.536200
2,video_2,0,0,windowed,49.165783,1.535681
2,video_2,0,0,windowed,49.174125,1.535506
2,video_2,0,0,windowed,49.182466,1.535930
2,video_2,0,0,windowed,49.190808,1.536463
2,video_2,0,0,windowed,49.199150,1.537137
2,video_2,0,0,windowed,49.207491,1.537836
2,video_2,0,0,windowed,49.215833,1.538699
2,video_2,0,0,windowed,49.224175,1.539712
2,video_2,0,0,windowed,49.232516,1.540743
2,video_2,0,0,windowed,49.240858,1.541691
2,video_2,0,0,windowed,49.249200,1.542384
2,video_2,0,0,windowed,49.257541,1.542798
2,video_2,0,0,windowed,49.265883,1.542914
2,video_2,0,0,windowed,49.274225,1.542879
2,video_2,0,0,windowed,49.282566,1.542511
2,video_2,0,0,windowed,49.290908,1.541747
2,video_2,0,0,windowed,49.299250,1.540833
2,video_2,0,0,windowed,49.307591,1.539764
2,video_2,0,0,windowed,49.315933,1.538714
2,video_2,0,0,windowed,49.324275,1.537572
2,video_2,0,0,windowed,49.332616,1.536450
2,video_2,0,0,windowed,49.340958,1.535323
2,video_2,0,0,windowed,49.349300,1.534115
2,video_2,0,0,windowed,49.357641,1.532837
2,video_2,0,0,windowed,49.365983,1.531701
2,video_2,0,0,windowed,49.374325,1.530651
2,video_2,0,0,windowed,49.382666,1.529486
2,video_2,0,0,windowed,49.391008,1.528396
2,video_2,0,0,windowed,49.399350,1.527438
2,video_2,0,0,windowed,49.407691,1.526578
2,video_2,0,0,windowed,49.416033,1.525673
2,video_2,0,0,windowed,49.424375,1.524765
2,video_2,0,0,windowed,49.432716,1.523847
2,video_2,0,0,windowed,49.441058,1.522735
2,video_2,0,0,windowed,49.449400,1.521430
2,video_2,0,0,windowed,49.457741,1.520160
2,video_2,0,0,windowed,49.466083,1.518927
2,video_2,0,0,windowed,49.474425,1.517536
2,video_2,0,0,windowed,49.482766,1.516062
2,video_2,0,0,windowed,49.491108,1.514592
2,video_2,0,0,windowed,49.499450,1.513149
2,video_2,0,0,windowed,49.507791,1.511638
2,video_2,0,0,windowed,49.516133,1.510043
2,video_2,0,0,windowed,49.524475,1.508669
2,video_2,0,0,windowed,49.532816,1.507283
2,video_2,0,0,windowed,49.541158,1.505754
2,video_2,0,0,windowed,49.549500,1.504234
2,video_2,0,0,windowed,49.557841,1.502952
2,video_2,0,0,windowed,49.566183,1.501739
2,video_2,0,0,windowed,49.574525,1.500602
2,video_2,0,0,windowed,49.582866,1.499512
2,video_2,0,0,windowed,49.591208,1.498658
2,video_2,0,0,windowed,49.599550,1.497981
2,video_2,0,0,windowed,49.607891,1.497233
2,video_2,0,0,windowed,49.616233,1.496491
2,video_2,0,0,windowed,49.624575,1.495892
2,video_2,0,0,windowed,49.632916,1.495374
2,video_2,0,0,windowed,49.641258,1.494785
2,video_2,0,0,windowed,49.649600,1.494338
2,video_2,0,0,windowed,49.657941,1.493900
2,video_2,0,0,windowed,49.666283,1.493268
2,video_2,0,0,windowed,49.674625,1.492551
2,video_2,0,0,windowed,49.682966,1.491687
2,video_2,0,0,windowed,49.691308,1.490762
2,video_2,0,0,windowed,49.699650,1.489677
2,video_2,0,0,windowed,49.707991,1.488238
2,video_2,0,0,windowed,49.716333,1.486803
2,video_2,0,0,windowed,49.724675,1.484990
2,video_2,0,0,windowed,49.733016,1.482954
2,video_2,0,0,windowed,49.741358,1.480452
2,video_2,0,0,windowed,49.749700,1.477870
2,video_2,0,0,windowed,49.758041,1.474944
2,video_2,0,0,windowed,49.766383,1.471871
2,video_2,0,0,windowed,49.774725,1.468636
2,video_2,0,0,windowed,49.783066,1.465182
2,video_2,0,0,windowed,49.791408,1.461722
2,video_2,0,0,windowed,49.799750,1.458016
2,video_2,0,0,windowed,49.808091,1.454302
2,video_2,0,0,windowed,49.816433,1.450590
2,video_2,0,0,windowed,49.824775,1.447084
2,video_2,0,0,windowed,49.833116,1.443769
2,video_2,0,0,windowed,49.841458,1.440575
2,video_2,0,0,windowed,49.849800,1.437664
2,video_2,0,0,windowed,49.858141,1.434832
